0.12987261,9188.916
1.1349465,9191.3652
2.1322556,9240.9326
3.1213317,9255.9316
4.1261072,9254.0977
5.1220169,9181.998
6.1329994,9172.8809
7.1367545,9174.4365
8.1228733,9174.0654
9.1258202,9173.4229
10.136722,9172.2471
11.137456,9172.6553
12.145349,9173.8467
13.120411,9173.3643
14.134148,9174.3242
15.137451,9175.4668
16.128489,9175.3604
17.136444,9174.459
18.133537,9173.6475
19.13352,9173.0059
20.129606,9172.4561
21.127611,9173.0293
22.144663,9174.749
23.136251,9173.6777
24.121496,9172.8818
25.141424,9171.4043
26.125544,9169.6025
27.12538,9169.541
28.128832,9170.916
29.127602,9173.5098
30.145685,9175.0605
31.1376,9173.9805
32.1259,9173.0186
33.119942,9171.2783
34.128136,9172.123
35.126556,9173.1533
36.126408,9173.3721
37.127415,9172.9561
38.126331,9173.5762
39.12537,9173.0781
40.122654,9171.7393
41.127285,9170.9473
42.125835,9170.7666
43.119488,9171.4912
44.122562,9172.8154
45.122913,9174.3838
46.122597,9174.3096
47.127728,9172.9463
48.126709,9171.043
49.125912,9170.1533
50.127739,9170.7744
51.126617,9171.498
52.121048,9172.1436
53.119118,9172.8164
54.120365,9172.7168
55.1385,9171.7051
56.119053,9171.2363
57.126572,9171.5889
58.119499,9173.5596
59.138573,9175.1924
60.119438,9175.3232
61.127712,9175.0225
62.132675,9174.7275
63.125053,9174.1689
64.133102,9173.9629
65.119568,9173.4365
66.128014,9174.1211
67.12764,9174.9072
68.119324,9175.5303
69.127548,9176.0479
70.119034,9175.8486
71.127121,9175.666
72.11927,9175.9805
73.127533,9176.2871
74.119225,9175.1182
75.123573,9174.4014
76.126045,9175.1885
77.122719,9176.2715
78.126122,9177.6953
79.127098,9178.4463
80.119034,9177.4004
81.122887,9174.7295
82.132431,9173.6406
83.122559,9173.292
84.121635,9173.6904
85.125031,9174.9678
86.126358,9175.8711
87.123634,9175.0225
88.127762,9175.3994
89.122581,9175.9355
90.125847,9175.8535
91.126869,9175.5527
92.119095,9174.791
93.127136,9173.4658
94.128242,9171.8857
95.127563,9172.3301
96.128098,9173.6777
97.123566,9175.4229
98.121826,9175.5195
99.125778,9175.2666
100.13155,9174.8867
101.12779,9174.7402
102.13078,9174.4717
103.12709,9174.1719
104.12167,9172.8516
105.12525,9172.3232
106.12838,9171.5137
107.12271,9172.9678
108.12756,9174.3877
109.12693,9173.9863
110.12576,9172.2324
111.12425,9170.6758
112.11938,9169.8086
113.12611,9171.9795
114.13025,9174.8447
115.12791,9176.0498
116.12624,9176.7559
117.1196,9176.1055
118.11917,9175.5273
119.12473,9175.6084
120.1283,9175.2529
121.11932,9174.8652
122.12814,9174.7744
123.12447,9176.0391
124.12933,9178.1807
125.12775,9178.6826
126.11902,9177.332
127.12435,9174.7754
128.12962,9174.2031
129.12697,9174.7979
130.12259,9175.9541
131.1225,9176.877
132.1189,9176.9141
133.12662,9176.3545
134.11932,9175.6758
135.12471,9174.2607
136.12616,9173.1406
137.12709,9172.1221
138.11978,9171.8379
139.12724,9172.2402
140.11917,9172.3369
141.12637,9173.6396
142.12605,9173.2461
143.12666,9172.8594
144.12177,9173.4414
145.12524,9174.6064
146.1207,9174.4863
147.12657,9173.8594
148.12596,9173.0195
149.12526,9171.5508
150.11848,9172.9902
151.12254,9174.3066
152.12158,9175.3555
153.12328,9175.9375
154.11952,9175.6592
155.1226,9175.5391
156.1205,9173.7031
157.12434,9172.3271
158.12668,9171.5078
159.12732,9172.7754
160.14545,9174.2119
161.12573,9175.4785
162.12614,9175.6045
163.11961,9175.9512
164.12628,9176.9443
165.12643,9176.1182
166.12794,9175.1484
167.12779,9174.6816
168.12804,9174.8955
169.12062,9175.041
170.12624,9174.6152
171.12454,9174.124
172.11888,9174.8682
173.12436,9175.5996
174.12157,9174.9414
175.12498,9174.5059
176.11839,9174.7354
177.12245,9175.248
178.12775,9173.8799
179.1275,9172.252
180.1188,9171.3594
181.12714,9173.3506
182.12766,9174.9492
183.12648,9174.2363
184.12184,9172.6211
185.12712,9172.3467
186.13092,9171.7852
187.12692,9175.1514
188.12593,9184.9922
189.11981,9200.4736
190.1207,9222.2588
191.12274,9248.4346
192.12735,9282.5957
193.12767,9323.0625
194.13046,9369.8135
195.12645,9418.835
196.13097,9468.9863
197.13741,9517.5479
198.12695,9570.2227
199.12633,9631.3721
200.11882,9700.0322
201.1273,9771.3584
202.12154,9844.6426
203.12582,9918.6592
204.13065,9993.6094
205.12624,10068.848
206.12726,10142.92
207.11996,10210.473
208.1218,10262.73
209.12274,10292.292
210.11906,10309.533
211.125,10320.27
212.12616,10326.784
213.12659,10330.802
214.11896,10332.013
215.12268,10331.056
216.119,10328.858
217.12741,10326.776
218.11836,10324.067
219.12683,10321.228
220.11887,10319.123
221.12631,10316.487
222.12816,10314.373
223.12756,10313.29
224.12192,10311.306
225.12587,10310.101
226.12888,10306.889
227.12752,10303.279
228.11842,10300.004
229.12457,10296.307
230.12587,10293.206
231.12781,10292.521
232.12917,10291.681
233.12524,10289.922
234.11896,10287.143
235.12704,10282.883
236.11836,10279.494
237.12267,10276.695
238.12677,10273.771
239.12236,10270.838
240.12257,10270.181
241.12286,10269.307
242.12816,10266.483
243.12082,10264.011
244.12802,10261.147
245.12016,10257.523
246.12704,10254.062
247.12759,10249.489
248.12601,10247.697
249.12358,10245.916
250.1225,10245.291
251.1187,10243.578
252.11862,10241.389
253.12524,10239.724
254.12579,10237.089
255.12701,10232.807
256.12604,10229.177
257.12564,10226.134
258.12589,10223.032
259.12698,10220.288
260.12848,10218.165
261.12683,10216.129
262.11887,10213.345
263.12509,10211.354
264.11935,10208.745
265.1189,10207.519
266.11765,10205.362
267.12759,10203.55
268.11874,10200.135
269.12408,10196.414
270.12189,10192.845
271.12753,10190.147
272.12183,10187.418
273.12515,10187.026
274.1261,10187.809
275.12442,10186.517
276.12607,10182.983
277.12259,10183.114
278.12167,10183.936
279.12704,10185.368
280.11902,10187.178
281.1265,10188.406
282.12158,10192.241
283.12271,10194.881
284.12155,10198.49
285.12668,10200.605
286.11771,10202.169
287.12283,10205.057
288.1188,10207.623
289.12726,10207.215
290.12088,10206.868
291.12671,10207.784
292.11902,10211.751
293.11954,10215.591
294.12283,10217.816
295.12448,10220.672
296.12585,10223.182
297.12711,10225.922
298.12073,10226.127
299.12708,10226.589
300.1279,10227.398
301.13733,10227.312
302.11719,10228.117
303.12238,10229.043
304.12601,10232.329
305.12305,10234.033
306.11917,10234.132
307.13754,10233.949
308.11703,10232.268
309.12265,10232.691
310.11746,10232.385
311.12015,10233.377
312.11731,10234.452
313.12405,10236.03
314.11719,10237.238
315.1272,10238.111
316.12149,10239.181
317.12717,10240.341
318.11691,10241.812
319.12662,10242.016
320.12808,10242.7
321.12393,10243.448
322.12589,10242.592
323.13232,10242.714
324.12592,10244.743
325.12558,10245.617
326.11697,10248.211
327.11935,10247.508
328.12592,10249.946
329.12549,10247.885
330.1225,10248.465
331.11847,10247.505
332.12848,10244.563
333.12592,10242.25
334.12003,10242.461
335.11832,10244.674
336.11868,10245.773
337.12784,10246.377
338.11917,10247.932
339.12289,10248.421
340.12277,10248.008
341.12442,10245.193
342.12613,10244.8
343.12531,10244.361
344.12167,10244.086
345.1377,10244.533
346.12564,10245.597
347.125,10244.16
348.11887,10243.563
349.11835,10242.999
350.11746,10242.719
351.12607,10242.917
352.12589,10242.915
353.12268,10242.557
354.11926,10242.371
355.12585,10244.755
356.11691,10247.393
357.12457,10249.401
358.11816,10249.688
359.12466,10250.044
360.12601,10250.678
361.12549,10249.784
362.11942,10248.787
363.12531,10247.973
364.11679,10246.933
365.12564,10245.983
366.12799,10248.282
367.11929,10250.838
368.12064,10252.021
369.12524,10251.692
370.12158,10250.848
371.12262,10249.673
372.11887,10249.176
373.12549,10247.335
374.11887,10246.2
375.12735,10245.741
376.1167,10245.946
377.1236,10247.21
378.12061,10247.886
379.12759,10247.084
380.11917,10245.514
381.12384,10245.132
382.11646,10246.703
383.12442,10248.312
384.11646,10249.409
385.12604,10248.847
386.12592,10249.598
387.12256,10251.381
388.11902,10251.619
389.12509,10252.675
390.11627,10252.272
391.11777,10250.555
392.11957,10249.598
393.12497,10249.642
394.13348,10249.242
395.13727,10249.548
396.12582,10249.209
397.1254,10248.575
398.1261,10248.091
399.12286,10248.97
400.12189,10250.767
401.12408,10253.13
402.11978,10254.03
403.12393,10253.29
404.12585,10251.779
405.12445,10248.535
406.11655,10248.011
407.12515,10247.423
408.11935,10249.214
409.12372,10249.361
410.11633,10248.76
411.12259,10248.265
412.1189,10248.315
413.12265,10248.683
414.11969,10249.619
415.12,10251.321
416.12152,10252.152
417.11807,10253.554
418.12149,10254.165
419.11823,10254.12
420.1188,10254.4
421.1196,10254
422.11969,10252.938
423.12915,10251.856
424.12183,10250.65
425.125,10249.997
426.11728,10249.554
427.1199,10250.229
428.11731,10251.903
429.11896,10253.264
430.1185,10253.757
431.12439,10254.534
432.11731,10254.353
433.12561,10253.563
434.11896,10251.345
435.11938,10251.19
436.12155,10249.218
437.12247,10249.677
438.11761,10251.198
439.12546,10251.447
440.12622,10250.436
441.12018,10249.005
442.12167,10247.656
443.12534,10247.74
444.11963,10248.606
445.12344,10248.641
446.13467,10250.3
447.12009,10252.019
448.11966,10250.938
449.12534,10250.899
450.1171,10250.091
451.12274,10249.396
452.12167,10249.209
453.12708,10249.42
454.11588,10248.792
455.11835,10248.069
456.1189,10248.051
457.12225,10249.303
458.11884,10250.829
459.12256,10250.839
460.11661,10249.649
461.11801,10248.876
462.11929,10247.725
463.12595,10247.642
464.11874,10249.736
465.12363,10249.931
466.12592,10251.039
467.12723,10251.578
468.11917,10249.321
469.11902,10247.111
470.12177,10246.114
471.12714,10244.544
472.11859,10246.727
473.12006,10249.146
474.11566,10250.396
475.12451,10250.304
476.11899,10249.321
477.12393,10247.621
478.12158,10247.034
479.12555,10246.672
480.12256,10248.472
481.12189,10249.081
482.1337,10248.829
483.12323,10248.77
484.12238,10247.643
485.11966,10247.686
486.1196,10247.678
487.11871,10247.478
488.11734,10247.412
489.11923,10246.188
490.12476,10246.058
491.1362,10245.164
492.11588,10246.531
493.1236,10249.348
494.14536,10250.696
495.12451,10250.233
496.11667,10249.537
497.11865,10249.645
498.14484,10249.211
499.12027,10249.502
500.12466,10250.289
501.12195,10250.748
502.11682,10250.81
503.11938,10252.399
504.12598,10254.083
505.1236,10255.32
506.12177,10255.299
507.11969,10254.16
508.1207,10254.332
509.13455,10254.531
510.11847,10254.834
511.12396,10254.649
512.1178,10254.479
513.13464,10252.506
514.12482,10250.977
515.11871,10249.21
516.1217,10249.804
517.11896,10250.288
518.1189,10249.104
519.11792,10247.615
520.1189,10247.983
521.12445,10248.965
522.12189,10249.76
523.13422,10249.833
524.11859,10249.461
525.13489,10247.739
526.1181,10246.448
527.12427,10244.94
528.12451,10246.424
529.12592,10248.593
530.12018,10250.063
